"","imp.Agarose-control-1","imp.Agarose-control-2","imp.Agarose-control-3","imp.Agarose-control-4","imp.Agarose-control-5","imp.Agarose-control-6","imp.TUBE.KO-Drug-1-1","imp.TUBE.KO-Drug-1-2","imp.TUBE.KO-Drug-1-3","imp.TUBE.KO-Drug-2-1","imp.TUBE.KO-Drug-2-2","imp.TUBE.KO-Drug-2-3","imp.TUBE.KO-Drug-3-1","imp.TUBE.KO-Drug-3-2","imp.TUBE.KO-Drug-3-3","imp.TUBE.KO-vehicle-1","imp.TUBE.KO-vehicle-2","imp.TUBE.KO-vehicle-3","imp.TUBE.WT-Drug-1-1","imp.TUBE.WT-Drug-1-2","imp.TUBE.WT-Drug-1-3","imp.TUBE.WT-Drug-2-1","imp.TUBE.WT-Drug-2-2","imp.TUBE.WT-Drug-2-3","imp.TUBE.WT-Drug-3-1","imp.TUBE.WT-Drug-3-2","imp.TUBE.WT-Drug-3-3","imp.TUBE.WT-vehicle-1","imp.TUBE.WT-vehicle-2","imp.TUBE.WT-vehicle-3","log2.ratio","p.value","Protein IDs","Gene names"
"397",9.57163890189331,9.57062384733903,9.49896376835826,9.55067009892599,9.56900842506145,9.57284298297664,9.46084121377724,9.44300587037626,9.49197900374115,9.4626266973595,9.52112781301147,9.51006465562308,9.53621911661637,9.43897746992092,9.47201013639117,9.36718115582891,9.4411260362187,9.44702446184451,9.47598072328936,9.47887033617843,9.46001850458628,9.47332433759382,9.49198271065325,9.4727586375941,9.44131937016831,9.52662134145536,9.43830479987404,9.45089212477095,9.45193333083737,9.43175878371205,-0.0877571300421805,0.466552524111573,"P47963;A0A140T8K8","Rpl13"
"398",0,0,0,0,0,0,0,0,7.87761540119723,6.37481414235537,0,7.14798402150493,7.01966230349358,0,7.22145243629257,0,0,0,0,0,0,6.91068484071876,7.72384522270182,0,0,0,6.7137863029383,0,0,0,NA,NA,"P48320","Gad2"
"399",7.72277685438261,7.81174805935685,7.78394155481049,7.77077453199069,7.76657052729873,7.64108194007429,7.91999246265705,7.98413291876036,7.83901591012078,7.9614511435831,7.84773884281809,7.82162202347607,7.8917502938529,7.91675592802163,7.95579337935763,7.82290140787706,7.87834744831409,7.81006363685696,7.81081138214116,7.89350495915778,7.83085045396746,7.89662574798902,7.91393322007672,7.82916323808896,7.87114602394945,7.97437966861743,7.74190409658849,7.82934058464298,7.88859311457299,7.84578351080094,-0.058028233867764,0.197754824621282,"P48453","Ppp3cb"
"400",5.49340227926249,7.05420185730202,7.10582793844371,6.97487691536132,6.99700395107948,6.57195280802982,7.1713596716276,7.09023516491551,7.05133254079056,7.36753581528723,7.29544865653681,7.03487422621071,6.70521428426257,6.85706887636895,7.32454616751128,7.02485534083885,7.01599093241015,7.15722446368391,7.16934256681958,7.20725558049759,6.98063336701256,7.2717791104263,7.1740958638324,7.2947341343232,7.15554871801206,7.43690007718236,7.25299028806987,7.07567562401844,6.85620430052363,7.1260079651665,0.15522577953861,0.525462747887028,"P48722","Hspa4l"
"401",7.22063704871784,7.2818067464345,7.39236114923631,7.24044451940122,7.28692356482474,7.28645146955366,7.68948203888595,7.53298963808398,7.55195403483831,7.70843725059537,7.68619189838091,7.64569263919242,7.66632485425735,7.53580910627497,7.65773613070514,7.6257352385024,7.66554483798367,7.68294892669592,7.65793465052352,7.6619652046175,7.4131043101465,7.72050792751725,7.71028955675284,7.67225083525808,7.59708244393414,7.6561329508649,7.59472752809601,7.59891987017193,7.63825030139187,7.65098716924675,0.095307957801774,0.0032572147600435,"P48758;A0A1B0GRG8;Q8K354","Cbr1"
"402",9.02905846506664,9.13327977491011,9.0410057844985,9.10763416249975,9.08273465189293,9.08369676854331,9.41955404811057,9.3797385341592,9.38880032260305,9.36840604456372,9.3794036283966,9.40570479420466,9.4133413361789,9.45134311687013,9.40895160744389,9.36779830883937,9.40429451597,9.38601700815651,9.38625745351159,9.42460668259255,9.34988597353638,9.42005251837958,9.39488126193563,9.41460188503251,9.37008750954487,9.45047832041088,9.41849921993033,9.45484044396333,9.43012156709336,9.32680160435878,-0.0594113357720913,0.714225250382786,"P48962","Slc25a4"
"403",6.96495862473296,6.86048233072854,6.29722607727496,6.3286477577249,6.40022597630435,7.29192457023316,7.18953709213613,7.21178511656806,7.28157254144852,7.20996742307025,7.27783209437935,7.21911667538853,7.16979348457274,7.10690570165194,7.17329896261388,7.17113438250859,7.25261432328175,7.22142741673422,7.13598651685328,7.39799432419661,7.27629575706714,6.9989133233614,7.17773248678633,7.24714231171023,7.12660914365015,7.19742053058544,6.99334225269246,7.15038547628326,7.41789542373279,7.08520608927668,-0.00920270060336359,0.977701606222285,"P49025","Cit"
"404",8.28957633348274,8.6724330276587,8.4060448495236,8.33367442713243,8.47013834996456,8.4694247797208,8.40001469005827,8.47623581566521,8.4457064578044,8.32475776273065,8.42970293160231,8.35192355858494,8.33087629605967,8.7773539701098,8.33189767687795,8.59376831229151,8.42532333615071,8.34388412604974,8.29915528616516,8.38731138749016,8.47136370388776,8.28630171261582,8.3329670657448,8.43525584250818,8.42255000991085,8.30577598557506,8.49051030901675,8.34990803881272,8.41924957511048,8.36541799432755,0.252909643037887,0.46151396473737,"P49312","Hnrnpa1"
"405",7.07900303935329,7.30826686008565,7.13428252831988,7.17792956079168,7.24269438621886,7.057941428519,7.49151828000909,7.31982445615033,7.43159590141499,7.42231692148717,7.40127676652536,7.47728344080152,7.46098724003478,7.43286696736012,7.42685244668106,7.3772622209046,7.43091954348356,7.41214187461795,7.36135539228238,7.4089275313058,7.26500942009745,7.46598708899426,7.47376373196124,7.46486738618719,7.48888812282294,7.43931008581909,7.40950162691248,7.3599221102881,7.45155432291863,7.36977299673053,0.043267237630441,0.550746086308256,"P49615","Cdk5"
"406",7.13958167345474,7.16109970161632,7.09001089883973,7.13740178472752,7.07609692105406,7.1210630079704,7.77320434217057,7.80489787471554,7.43015535746206,8.36876101664673,8.34524972620582,8.28314459701451,8.28233911913303,8.38473490525532,8.15489213600061,7.79008912142267,7.69764961967307,7.55132280865439,7.57544856065627,7.66067614035244,7.48421237506409,8.39287968679281,8.2890771808968,8.18685812693984,8.31461085587656,8.31322645605133,8.28189507795812,7.92887195054792,7.71696081285192,7.51498725800369,-0.134824295925319,0.514368937291314,"P49722","Psma2"
"407",5.49340227926249,5.69997640056529,5.70448512080926,5.80655303552734,5.48794397264485,5.58849580100721,5.93659918553387,5.600166689408,7.15943569875211,7.16159385682317,5.84008099000391,7.05385289338351,7.10889708041506,6.99222578245887,6.9670590677175,7.07979848522043,7.08980102939005,5.65667304588485,7.11015200976489,7.02254500255182,5.13468699255685,6.94620291782576,7.1076859319818,7.12688477393961,7.09154563817474,7.04533508261373,7.08911704986688,5.53660893899411,7.09799786843307,7.0977922974211,0.103946956559371,0.974331749208631,"P49817","Cav1"
"408",8.0072368913259,8.01753632542174,8.01403501373393,8.04196585180109,8.02453588618638,7.97467862704827,8.41120522215658,8.41640652631156,8.39237018564293,8.46496687024589,8.2248481775232,8.24487611830521,8.31674500856466,8.30196018702195,8.25441049288511,8.42284564195188,8.43635833908523,8.32209778419888,8.42220756535368,8.39030230497929,8.17787458568383,8.37387805360237,8.34235082388241,8.27652915519818,8.36062781983256,8.39110741244199,8.33857195793315,8.48551504766285,8.39699516114347,8.29888411481164,-0.000102490763163585,0.999311016467036,"P50516","Atp6v1a"
"409",7.22710665549008,7.36185955362865,7.35707515664051,7.46883039337009,7.39301552493199,7.39793634503831,7.86194325752162,7.82581702833817,7.75212419833757,7.79855499415896,7.71060856955231,7.63744828495505,7.76151336919113,7.73565542430942,7.64632022535845,7.83522736221831,7.84578925050369,7.80672314978916,7.75023931812341,7.79813079691477,7.61082851718219,7.67068391194211,7.80294209809575,7.66071723018583,7.7476058478697,7.76555447243916,7.73147395650902,7.83157072670065,7.82586246014293,7.73730859759016,0.102977532047692,0.25747564981368,"P50518;Q9D593","Atp6v1e1"
"410",7.78457200068342,7.86973344092635,7.88446330532626,7.90568008716424,7.8715151544402,7.936060944525,7.82641871210456,7.82681934388563,7.82966902628225,7.94403608921633,7.93981784722324,7.88022657740115,7.89376238283148,7.82844152301263,7.83237386742895,7.80104711477005,7.88554808112843,7.78813751116171,7.96664387367661,7.89303053039431,7.81770281773567,7.87500101399447,7.84889761645936,7.9233365033979,7.85313916114167,7.8935558032732,7.87382172942087,7.91704481676742,7.83571297336806,7.78383187553221,-0.0684947895541764,0.717287559808364,"P50571","Gabrb1"
"411",5.49340227926249,5.69997640056529,5.70448512080926,6.72470883094642,5.48794397264485,5.58849580100721,6.65701765379253,6.46029326886681,6.53369482697906,6.62910699604705,5.84008099000391,6.25925930985236,6.55824366255807,6.52754309842339,5.86305506179488,6.91287150861405,6.3985039586862,6.55172783142691,6.38517740012129,6.63936377252698,6.51871060569468,6.60211120483863,6.13145826010653,6.63625570726304,6.67116592445184,6.02485494830502,6.79368934585523,6.67065168204316,6.59213593378632,6.63995739768531,-0.0438956420275138,0.92901227966348,"P51150","Rab7a"
"412",7.57687325639326,8.06169892953459,7.55267161891472,7.7068759382053,7.60371617839358,7.61763103871349,7.93080559800598,7.92552987283262,7.86214021858591,8.03804232263401,7.85500506528678,7.79451347218133,7.86573995871242,7.77145763731482,7.89791892134619,7.77413648197309,7.7704018450563,7.87016793140729,7.73896796313132,7.79560293275661,7.64785196543374,7.64230406551406,8.03033413859588,7.88272390586812,7.89157252380847,8.1170448114671,7.76914850337903,7.80331403111148,7.82834166856774,7.73256306359155,0.0559052762107171,0.808393990115271,"P51410;A0A140T8T4","Rpl9"
"413",6.22241642577914,6.37474382237956,6.14789369443768,6.14765845700262,6.47015043638176,6.27997760241051,6.99657913775362,6.95399209235346,7.10693196023853,7.14688542002852,6.94848385383436,7.07746229509393,5.68058024509398,5.90129481716557,7.02678013859473,7.05123687562194,6.90877763938099,6.96292824479584,6.95457971543862,6.9047443703306,6.63943159406203,7.10463236159777,6.13145826010653,7.18373764814003,6.99360426443054,7.12761148195447,7.09186856891944,7.02157244728836,7.01428488223813,6.81428847821967,0.0806087467485655,0.772416839649404,"P51830","Adcy9"
"414",8.5402746072955,8.46663321171369,8.49867389608376,8.53304249180683,8.58188364098442,8.53694443739612,8.45506143706706,8.47802330372048,8.54621790545829,8.52171262472386,8.54638772253159,8.56006612790376,8.50466804463152,8.49438112682592,8.48114193122562,8.45806677533994,8.46977929937669,8.44412162686988,8.49945948416017,8.43857935327966,8.45248669295959,8.52640894582002,8.49106420949749,8.65575559372198,8.48945054848945,8.48293012805122,8.5508622220776,8.46288837535354,8.43174763840285,8.43050775457837,0.0518485797940292,0.335478190626349,"P51859","Hdgf"
"415",8.27251420833043,8.30193838291362,8.27228393111451,8.38303658967163,8.216474944701,8.30559886347089,8.55779247528938,8.59907324737607,8.59242125164381,8.63522683973051,8.57419633190707,8.68366498502118,8.65954351719379,8.70110723121481,8.61534992476707,8.55593553525713,8.62492709351202,8.63466227866627,8.49055214706189,8.59925015011922,8.5387718713952,8.66869863065961,8.61501051439443,8.55302445623813,8.52157451115207,8.63284815328797,8.59550877535972,8.60046067259632,8.5720674494483,8.48370709086209,0.176382970493643,0.446069657466335,"P51881","Slc25a5"
"416",7.74623227206487,7.70029917725433,7.64153924103829,7.71496100572324,7.67506308715856,7.50110571237665,7.5998302766463,7.55951791466563,7.54499816542655,7.74784217796123,7.5931564913458,7.60216679269133,7.63746210785143,7.46290142788415,7.63144128678818,7.39217147114805,7.67640282035101,7.53571235834569,7.47315359034918,7.54159824905954,7.43189857931827,7.61257134836309,7.66905703782499,7.40869575598391,7.61242425322303,7.64439414079252,7.48474053131173,7.50019605295129,7.61414211910569,7.48498495822506,0.00549615169496733,0.978710654707915,"P52479","Usp10"
"417",7.4983493545455,7.46053147791992,7.38731257484121,7.3362473134857,7.12511501553161,7.30329519443992,7.83029693052769,7.78091064434753,7.82963334645746,7.84476817088043,7.73447837160773,7.80552586967629,7.83387512051746,7.80421089047155,7.82677312082025,7.92932465317557,7.82896495289172,7.81222400803154,7.84932899039127,7.85121731410378,7.70732209215203,7.87717340571048,7.77264661558008,7.82985723720586,7.7555653225203,7.90898183354068,7.73109682419155,7.85535260619556,7.85708281720491,7.82409191497216,0.0376333213918102,0.754788875814851,"P52480;P53657","Pkm"
"418",6.55744009579555,7.15951044136077,6.29471098341621,6.21066138244112,6.52375556756165,6.49120030170115,6.38807629862605,6.58765333662758,6.58701875528296,6.53489197221197,5.84008099000391,6.64412928584293,6.30826054378377,7.08704268086851,6.65821799431495,6.93880857030774,5.78368923634732,5.65667304588485,6.21905872940125,5.73935870446125,6.2156791156487,6.48634162562697,6.63258810106583,6.56621342432626,6.57861302020678,6.47198116646858,6.57052806067983,5.53660893899411,6.58671981103056,6.46456143996703,-0.231116877009122,0.933296814613992,"P52912","Tia1"
"419",8.79023417667491,8.95809318914396,8.791970697276,8.76931010785861,8.86792601997022,8.75273023982182,8.67959701058108,8.56183255622432,8.46694294123823,8.73924321590964,8.64027997370323,8.61809212543342,8.63763654294343,8.56292425834683,8.56885152107365,8.49265623636851,8.65434708518435,8.56942952272067,8.60032409237869,8.56876604214705,8.48463063480706,8.68076229760361,8.65427953398349,8.57088830734707,8.51588230349056,8.65130934836142,8.36663503816186,8.59737184853344,8.49429799382206,8.47761021761535,0.162943656138663,0.59955359721647,"P53026","Rpl10a"
"420",8.35644892723486,8.25458109709339,8.20913289649281,8.21192417259646,8.33981586597381,8.22807958997034,8.25792796928912,8.21775477721536,8.14776096689848,8.31179395358615,8.15655038425264,8.26560067395655,8.25707164606908,8.14959218869238,8.2008657651004,8.19348072625322,8.25048457368778,8.16536683593568,8.22580890613988,8.25524422114034,8.14686096557559,8.29483618915529,8.31385423927863,8.15608124630571,8.25162153689737,8.34403773665823,8.20460553580867,8.19924164329385,8.24488673897946,8.19332423361516,-0.0311380708642983,0.441862775508015,"P54285","Cacnb3"
"421",6.47207378652449,6.38506266260227,6.24500913477797,6.42627992155139,6.05666805690245,5.58849580100721,6.95805091397231,7.07477998661189,7.02075399915122,7.21489400099222,5.93461670691918,7.18927358134925,7.20759043627739,7.21476055336948,7.13911220552697,6.36300424163162,7.07067679261995,7.04248772777164,7.12709975296687,6.91650978697306,6.94075299467871,7.18135898144271,7.2008203322461,6.99277874333971,6.28307111012723,7.28327097874249,6.96000505144065,7.19823136877945,7.00355905734469,6.97095729769498,-0.771328407832442,0.521776740879006,"P54728;P54726","Rad23b;Rad23a"
"422",7.15291181883076,7.69243568222709,6.93928447602334,6.9621518537145,7.11700295603888,6.85282469539043,8.51110264770528,8.47223874370833,8.44431150711045,8.97147431895818,8.8581242246283,8.97840931962014,8.95341234312701,8.87666795412659,8.96699118140907,8.45165265082179,8.48800751885495,8.47288314811908,8.51638731250792,8.47420071403953,8.45691994312451,8.95785270864991,8.96001188916997,8.87703150430825,8.88247931554821,8.95542352908077,8.81762080616529,8.52413089062388,8.50520033419405,8.43555573118755,-0.0579606007857668,0.637289426059997,"P54775","Psmc4"
"423",7.97384261792809,7.99265753589736,8.04694491052057,8.01524833793907,7.90640822504663,7.95571486796216,7.98481259843381,7.89979246744943,7.82954770298192,8.10365308632699,7.90288845915133,7.93228228203264,7.96928009228278,7.80174881844642,7.77887306784803,7.85733485746339,7.94024155676841,7.88589138209049,7.94174278380446,7.92140775952062,7.90042766405376,7.95356484385838,7.98565687494609,7.86549215224213,7.87544446606184,8.00605671185756,7.81237891347877,8.0094280097352,7.88902120143987,7.82850130797837,-0.0481488262050016,0.852705347723864,"P54823","Ddx6"
"424",8.38881492415819,8.38222960565208,8.52276954396834,8.56998672047274,8.59486027488728,8.55831771391224,8.49576378591598,8.56102400208106,8.49821517822806,8.373184839742,8.26554097888362,8.33630676155471,8.41380819237605,8.362717616647,8.25452204988348,8.42065723444785,8.45523913016648,8.46916952461028,8.3213131008681,8.45768459524333,8.40038909551647,8.23587421344125,8.30060758955958,8.29669741453027,8.38302281356643,8.34970988461998,8.22746226954346,8.41211766894652,8.41289800119209,8.32154350294585,0.21980834578993,0.254899041522026,"P55066","Ncan"
"425",5.49340227926249,6.80375635585464,5.70448512080926,7.02336100597008,6.86060513672338,6.85485894005467,7.30253491615113,7.40358501131704,7.14649756312898,7.23392281953071,7.48651779923684,7.06289780231403,6.93976679314583,5.90129481716557,7.2947202370423,7.3904309124048,7.4362125491238,7.29533437759987,7.56486664445594,7.34595912781195,5.13468699255685,7.11199184773883,7.25417432117147,7.03476767768793,7.13092460563064,6.02485494830502,7.31936751573531,7.44180906106405,7.38799277834442,7.23367150930269,0.064782570131446,0.639256208837645,"P55088","Aqp4"
"426",5.49340227926249,5.69997640056529,5.70448512080926,5.80655303552734,5.48794397264485,5.58849580100721,6.64178931585644,6.69438984106055,6.6544416691218,6.1197835861617,6.53480423257405,6.73127287779606,5.68058024509398,6.6167070155334,6.66850570184823,6.68643309852937,6.41248521561794,6.58577295187082,6.61957199202356,6.59427492252807,6.62693284659168,6.84131176415848,6.13145826010653,6.54674038716533,6.73765242570134,6.02485494830502,6.70029378110299,6.61208930711527,5.57422810328016,6.54655785584684,1.05395477027291,0.34770689069326,"P55821","Stmn2"
"427",6.73893702552335,7.12502702534073,6.84210075887837,6.84974215607046,6.89003324981355,6.73368505053925,6.93485792211024,6.90754454050394,7.01380270380811,6.92396065289092,6.92096158467716,7.15553712146657,7.06025190342629,7.01846948086983,7.25790789112511,7.16299785086273,6.89573720138817,6.94902119949246,6.90789204923717,6.94889755822064,5.13468699255685,6.91851636763114,7.06199320159731,6.9350914645495,6.89316299146307,6.92522172072456,6.97975211008134,6.86857250338639,6.94438184577306,6.97217750086986,0.246514084887137,0.570577025422355,"P56135","Atp5j2"
"428",7.17696703363126,7.48978483693543,6.59738946850554,6.85312102037525,6.66279300077635,6.82828545233155,7.29017002517502,7.25208119736734,7.12995249336409,7.56084200356045,7.09983566946244,7.48150720556667,7.57150409908585,7.50045402260809,7.45984605287541,7.15113067579244,7.24525959172133,7.13617095937154,7.18075300903177,7.27324823816507,7.12363478959257,7.48711373491445,7.62851682727158,6.95452591046416,7.22848118038166,7.50646923418645,7.19916388595813,7.11907155437635,7.31605761954465,7.04845305258278,0.0542349058089772,0.75870872891418,"P56379","Mp68"
"429",5.49340227926249,6.43988239597549,6.28674524343048,6.40328305790909,5.48794397264485,5.88259201552667,8.34897188766805,8.2590072113103,8.26392719980168,8.30354757409733,8.21312659430389,8.39413179604653,8.33669419868899,8.22251573841245,8.22111826594641,8.23255816513437,8.25805640783517,8.11089332116968,8.32467954203634,8.23560636868387,8.19210323140512,8.2831399233178,8.26681997274193,8.31101277430882,8.36233227198861,8.28363471924336,8.39320219214207,8.317335018142,8.27125616963275,8.19633310631798,-0.203098697356232,0.125436763127396,"P56399","Usp5"
"430",8.55931622574784,8.63012458124595,8.58343321438881,8.65988236973827,8.65779869497644,8.56427131785022,8.90067376515945,8.88265813677564,8.86048054965225,8.82157879800714,8.71218589504583,8.76040806151296,8.77236987180239,8.84069175242947,8.75025328913254,8.83547218027599,8.83521198560495,8.79174483347455,8.80459227497674,8.87451556609923,8.6751309250429,8.7802548308689,8.79914898507563,8.76134181619547,8.809763295698,8.85080747318753,8.72925824773329,8.77310232773471,8.90730856841246,8.75509164698056,0.0298159171462513,0.847788362092825,"P56480","Atp5b"
"431",7.425663253321,7.67470235010108,7.56929916702587,7.6744045377226,7.58935380247825,7.35995764980259,7.95445742388959,8.08558709466642,8.06483109571477,8.0594856113215,7.86679288098708,7.83649523305394,8.17281421599308,7.74182647662103,7.92820298448759,7.80881573821784,7.91521126461098,7.96235086181585,7.87730293879523,7.89149280051199,7.88129678302526,7.84040886789782,7.93848361066815,7.94190804121111,7.71609883404567,7.91015438093051,7.79614376218577,7.80092680628088,7.81688140413943,7.89826785517007,0.188576776962774,0.164151098852488,"P56564","Slc1a3"
"432",0,5.86991430899042,5.81566916465944,5.8197380972526,0,0,0,0,0,6.36501414584997,0,6.43855854155244,6.16571494972878,6.36495597635061,0,0,0,0,6.16322505338438,0,5.68156989689485,6.23712193505573,6.39578480155795,0,0,6.20594554558415,0,6.32443549198959,0,0,NA,NA,"P56695","Wfs1"
"433",9.46814021812035,9.36014148879031,9.48662700726387,9.55567521903754,9.54359326707374,9.57026101950038,9.48479275416298,9.4172799595646,9.4528186130151,9.49508113024325,9.49034698216621,9.63749737440659,9.57602834618672,9.49683648254514,9.55628951011624,9.4477937436094,9.45373036569402,9.55530347353272,9.4513385118502,9.38360503191662,9.59149764970136,9.53072180691355,9.4856614223392,9.60793766089874,9.46843963442625,9.479059535333,9.67096068274431,9.49579853442537,9.4204770777865,9.50087746142547,0.0439319555861186,0.713055216214568,"P56959","Fus"
"434",7.79261275438363,7.84843261942528,7.7659229009526,7.81250843051874,7.74285537789384,7.71842538977443,8.11637761794924,8.0765841544665,8.10812971210271,8.05105332050215,8.09635273297783,8.06630928592136,8.10534428178542,7.98630743703545,7.97805434745164,8.02240695943488,8.04636773756423,8.05038813226389,8.13597716765793,8.10171281044664,7.9905325471479,8.12239854270916,8.04681854766591,7.99193887051295,7.99221444609089,8.12833637833341,7.98646205394335,8.04867761294092,7.98882574447896,7.95768054801506,0.137283023412779,0.362218066894029,"P57776","Eef1d"
"435",5.49340227926249,8.1000116983288,7.19530089253774,7.1812467407898,7.2779008591912,6.85309227473325,7.45245538384084,7.50902629664611,7.30596240272152,7.42338922323853,7.44420433060071,7.40257301915243,7.55964578109735,8.38268884848138,6.61997204741731,7.91653949475012,7.5786374340294,7.35749315850465,7.30433696794236,7.09835802702376,7.41747871640515,7.47374984642746,7.32894198367691,7.44419984275968,7.46879158730911,7.2902251784772,7.40204648912169,7.62508794133233,7.46678461980723,7.06433438577468,0.771200157682764,0.0610526371309885,"P57780;Q9JI91;O88990","Actn4"
"436",8.56451776502506,8.48503982535363,8.47758767306092,8.45644939747613,8.50654323578344,8.48303164795232,8.42893901811278,8.41392265564881,8.39863925647226,8.49394349735854,8.43348914699416,8.44758471213215,8.4609873048102,8.4006147113762,8.48066606510635,8.41975492035825,8.43899890937401,8.44895702404929,8.43717799478865,8.34519585341181,8.41811863571623,8.5088806806273,8.53727920139164,8.43870192647146,8.38210963301127,8.49645436043195,8.38450228191187,8.44507973669545,8.40097972513187,8.39167901863406,0.0774810642660863,0.448587086312378,"P57784","Snrpa1"
"437",7.70849854654344,8.00758841233977,7.74143157893727,7.77805935111994,7.69385470392225,7.70319192058194,7.8647236784739,7.85760252691844,7.87650147984274,8.04570728851727,7.81574838273676,7.94223174887215,7.89842748474279,8.08166698713305,7.92641575065262,7.90202991337368,7.84493471483252,7.82924952615598,7.847853147084,7.8605802600258,7.74994871638947,7.93372222421827,7.87771102550751,7.85931071103054,7.91107860116213,7.88814148667694,7.91818506902779,7.90700214021319,7.85063371591855,7.8226569659519,-0.00451634696453306,0.765295358370726,"P58281","Opa1"
"438",6.3543166491597,7.08401456169113,6.10300851498841,6.16858193339759,5.48794397264485,6.58339701540201,6.78919262530169,6.80942153345473,6.72524240482955,6.50274729408485,5.84008099000391,6.44674928188033,6.57077679140377,7.27813544467151,6.68395170963137,6.94175925088047,5.78368923634732,6.90123398515301,6.83784350384178,6.83172916689217,6.7161986767688,6.80348064291636,6.79211300362868,6.77670034419726,6.78189307608664,6.71940106452973,5.86822110354736,5.53660893899411,6.76068780573513,6.9381507391012,0.43321816672279,0.86804728932768,"P58771","Tpm1"
"439",8.09416371987451,7.98798561413376,7.95081811312315,7.97162674427833,7.95859877443734,7.93834369660511,8.13321687289345,8.19401734710086,8.05125418009726,8.22662842674747,8.16417434568681,8.17116373006807,8.10121760303207,8.14771358092183,8.10147905166068,8.15451217908987,8.15077192451056,8.10206142384021,8.10291724178015,8.13638500912794,8.13287633328054,8.12633048151389,8.26419316577146,8.10477784207267,8.06349720003722,8.25131031722464,7.94489236936682,8.14289435031285,8.18056438887308,8.06405203988398,0.0219632026225794,0.769454307755124,"P59281","Arhgap39"
"440",6.87277869713709,7.0407168992714,7.07469800454506,7.1582941238432,7.07339570045188,7.0284422015863,6.73500330190728,7.0411991970016,6.85480126677233,6.99355003045698,7.08241442089753,6.89864785056595,6.93757297643598,7.00533790255148,6.81764122869175,6.94760626031275,7.07410784176684,6.91238210530677,6.79516990489484,6.86129960212438,6.80353277534504,6.08177922676753,7.05895299814353,6.62871444783381,6.7372216853595,7.11349801451791,6.56388756647184,7.00087633239361,6.7780986289803,6.67724677118973,0.529154881247705,0.277309689046558,"P59708","Sf3b6"
"441",7.40946278412089,7.79095934642618,7.43087434993911,7.36514693946234,7.01333881454696,7.2210815676195,7.76511082688806,7.65636133693052,7.58081908740407,7.72726168584948,7.64809054617345,7.54250025035651,7.65046348830309,7.96043480063987,7.61333948434223,7.82584892309559,7.70151768738373,7.64153573538919,7.65257582176769,7.63388341528565,7.31175653768057,7.76029405686107,7.65986545997782,7.53002783947345,7.70184336345864,7.72268846229897,7.48401036559704,7.77939327908627,7.64641709180998,7.6436852846407,0.110073959144049,0.204019425599169,"P59999","Arpc4"
"442",0,0,0,0,0,0,0,0,5.99095470204474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11573884572866,0,0,0,NA,NA,"P60060","Sec61g"
"443",6.35459941609855,6.7512382070188,6.59646973463061,6.57451445851887,5.48794397264485,6.34225198598244,6.5482087485612,6.79607799432232,6.10339321587836,6.73736539432136,6.65824231148624,6.25925930985236,5.68058024509398,5.90129481716557,6.59012694042379,6.80733005365558,5.78368923634732,6.59703144370538,6.71677327045874,6.55648214605642,6.51701579126936,6.729179930964,7.05578924507681,6.47358006965688,6.57364435286601,6.96267628572795,5.86822110354736,6.63374953514302,6.87397713704213,6.44834225705047,-0.850433740368982,0.601956190073091,"P60122","Ruvbl1"
"444",7.38353134821757,7.4093931352169,7.65995864617408,7.68501334729874,7.33488634238291,7.47871684460001,7.74436545709452,7.93203990496351,7.67209883635973,7.7069376146132,8.01546714435961,7.766051896664,7.5717195125141,7.89263351370827,7.49770793636535,7.81465011239535,7.99099616657591,7.56682545598307,7.84382341789766,7.68243853954676,7.81365992147532,7.68604344071387,7.69887214464182,7.76952004626398,7.83420678610549,7.65508340517594,7.73074841395123,7.89285898111755,7.85811094074317,7.43697249798959,0.20433103872479,0.471500657286047,"P60202","Plp1"
"445",8.55977166466252,8.52453359250924,8.58814258226213,8.56731993536601,8.63453194080345,8.52355503470369,8.71326690676854,8.73292549350345,8.59925989310088,8.77037047655833,8.61107220173161,8.62189552155674,8.72816458676351,8.61930526696975,8.63022268107525,8.62473806375821,8.67177286275143,8.62599059751576,8.65035108839681,8.67637686099687,8.58910350312748,8.71406297434608,8.7652629305216,8.67728665969872,8.67155023979737,8.79448039009222,8.53267563939032,8.69828339786769,8.73439130471613,8.63405799738649,-0.159708531843352,0.140890454888352,"P60229","Eif3e"
"446",7.25317581718875,7.22012162112363,7.19993167032331,7.34383342073943,7.31888932120442,7.21339831358441,0,0,7.08983458182338,7.13282668968125,0,7.07344582980235,7.06232815818847,7.2354386302372,7.23104262442091,0,0,0,7.61596947289801,7.12107722570961,7.01552391066751,7.28542500781075,7.14676489906958,0,0,7.25861576594483,0,7.39306915861942,0,0,NA,NA,"P60335","Pcbp1"
"447",7.29298647583403,7.26747155753307,7.30171831013062,7.24153453827673,7.28753725297908,7.27520656509333,7.22102857889182,7.33593409293086,7.10034754521888,7.43993155332522,7.36744564447353,7.41077763847999,7.27848364321449,7.33069115416971,7.41864227658154,7.34422387747541,7.22631744451284,7.28050724461705,7.01528405525424,7.27490183053205,7.26816531806105,7.36917527129284,7.46353970660841,7.17400473524512,7.35658456414557,7.47420989919384,6.79746277928653,7.32467756076514,7.16591751599844,7.20811381309564,0.168687150716284,0.086541814753343,"P60469","Ppfia3"
